2020-10-05 21:11:13,792 SSD INFO: Using 1 GPUs
2020-10-05 21:11:13,792 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2020-10-05 21:11:13,792 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2020-10-05 21:11:13,792 SSD INFO: 
MODEL:
  NUM_CLASSES: 6 #NUM_CLASSES: 21 **modify-ganyongdong-2020.10.5
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", ) ## TRAIN: ("voc_2007_trainval", "voc_2012_trainval") **modify-ganyongdong-2020.10.5
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 32
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2020-10-05 21:11:13,792 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval',)
DATA_LOADER:
  NUM_WORKERS: 8
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 6
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 32
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 10
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2020-10-05 21:11:16,067 SSD.trainer INFO: No checkpoint found.
2020-10-05 21:11:16,073 SSD.trainer INFO: Start training ...
2020-10-05 21:11:27,285 SSD.trainer INFO: iter: 000010, lr: 0.00035, total_loss: 16.498 (16.498), reg_loss: 3.481 (3.481), cls_loss: 13.016 (13.016), time: 1.116 (1.116), eta: 1 day, 13:11:58
2020-10-05 21:11:32,481 SSD.trainer INFO: iter: 000020, lr: 0.00036, total_loss: 11.585 (14.041), reg_loss: 2.942 (3.212), cls_loss: 8.643 (10.829), time: 0.520 (0.818), eta: 1 day, 3:15:25
2020-10-05 21:11:37,958 SSD.trainer INFO: iter: 000030, lr: 0.00037, total_loss: 10.336 (12.806), reg_loss: 2.721 (3.048), cls_loss: 7.615 (9.758), time: 0.548 (0.728), eta: 1 day, 0:15:16
2020-10-05 21:11:43,494 SSD.trainer INFO: iter: 000040, lr: 0.00039, total_loss: 9.672 (12.022), reg_loss: 2.583 (2.932), cls_loss: 7.088 (9.091), time: 0.554 (0.684), eta: 22:48:02
2020-10-05 21:13:15,914 SSD.trainer INFO: iter: 000210, lr: 0.00061, total_loss: 5.373 (7.589), reg_loss: 1.992 (2.390), cls_loss: 3.381 (5.199), time: 0.561 (0.570), eta: 18:58:51
2020-10-05 21:13:21,648 SSD.trainer INFO: iter: 000220, lr: 0.00063, total_loss: 5.178 (7.480), reg_loss: 1.903 (2.368), cls_loss: 3.275 (5.112), time: 0.573 (0.571), eta: 18:59:02
2020-10-05 21:13:27,280 SSD.trainer INFO: iter: 000230, lr: 0.00064, total_loss: 5.096 (7.376), reg_loss: 1.891 (2.347), cls_loss: 3.205 (5.029), time: 0.563 (0.570), eta: 18:58:18
2020-10-05 21:13:33,014 SSD.trainer INFO: iter: 000240, lr: 0.00065, total_loss: 5.060 (7.280), reg_loss: 1.882 (2.328), cls_loss: 3.178 (4.952), time: 0.573 (0.570), eta: 18:58:28
2020-10-05 21:13:38,542 SSD.trainer INFO: iter: 000250, lr: 0.00067, total_loss: 5.020 (7.189), reg_loss: 1.878 (2.310), cls_loss: 3.142 (4.880), time: 0.553 (0.570), eta: 18:56:58
2020-10-05 21:13:44,241 SSD.trainer INFO: iter: 000260, lr: 0.00068, total_loss: 5.067 (7.108), reg_loss: 1.867 (2.293), cls_loss: 3.200 (4.815), time: 0.570 (0.570), eta: 18:56:53
2020-10-05 21:13:49,968 SSD.trainer INFO: iter: 000270, lr: 0.00069, total_loss: 4.839 (7.024), reg_loss: 1.789 (2.274), cls_loss: 3.050 (4.750), time: 0.573 (0.570), eta: 18:57:01
2020-10-05 21:13:55,578 SSD.trainer INFO: iter: 000280, lr: 0.00071, total_loss: 4.815 (6.945), reg_loss: 1.801 (2.257), cls_loss: 3.014 (4.688), time: 0.561 (0.569), eta: 18:56:18
2020-10-05 21:14:01,226 SSD.trainer INFO: iter: 000290, lr: 0.00072, total_loss: 4.762 (6.869), reg_loss: 1.724 (2.239), cls_loss: 3.038 (4.631), time: 0.565 (0.569), eta: 18:55:52
2020-10-05 21:14:06,830 SSD.trainer INFO: iter: 000300, lr: 0.00073, total_loss: 4.670 (6.796), reg_loss: 1.715 (2.221), cls_loss: 2.955 (4.575), time: 0.560 (0.569), eta: 18:55:11
2020-10-05 21:14:12,383 SSD.trainer INFO: iter: 000310, lr: 0.00075, total_loss: 4.663 (6.727), reg_loss: 1.747 (2.206), cls_loss: 2.916 (4.521), time: 0.555 (0.569), eta: 18:54:12
2020-10-05 21:14:17,832 SSD.trainer INFO: iter: 000320, lr: 0.00076, total_loss: 4.312 (6.652), reg_loss: 1.605 (2.187), cls_loss: 2.707 (4.465), time: 0.545 (0.568), eta: 18:52:38
2020-10-05 21:14:23,379 SSD.trainer INFO: iter: 000330, lr: 0.00077, total_loss: 4.523 (6.587), reg_loss: 1.766 (2.174), cls_loss: 2.757 (4.413), time: 0.555 (0.567), eta: 18:51:45
2020-10-05 21:14:29,040 SSD.trainer INFO: iter: 000340, lr: 0.00079, total_loss: 4.450 (6.525), reg_loss: 1.689 (2.160), cls_loss: 2.761 (4.364), time: 0.566 (0.567), eta: 18:51:35
2020-10-05 21:14:34,498 SSD.trainer INFO: iter: 000350, lr: 0.00080, total_loss: 4.312 (6.461), reg_loss: 1.622 (2.145), cls_loss: 2.690 (4.316), time: 0.546 (0.567), eta: 18:50:15
2020-10-05 21:14:39,930 SSD.trainer INFO: iter: 000360, lr: 0.00081, total_loss: 3.985 (6.393), reg_loss: 1.474 (2.126), cls_loss: 2.511 (4.266), time: 0.543 (0.566), eta: 18:48:51
2020-10-05 21:14:45,457 SSD.trainer INFO: iter: 000370, lr: 0.00083, total_loss: 3.945 (6.326), reg_loss: 1.433 (2.107), cls_loss: 2.512 (4.219), time: 0.553 (0.566), eta: 18:48:02
2020-10-05 21:14:50,881 SSD.trainer INFO: iter: 000380, lr: 0.00084, total_loss: 3.946 (6.264), reg_loss: 1.421 (2.089), cls_loss: 2.525 (4.174), time: 0.542 (0.565), eta: 18:46:43
2020-10-05 21:14:56,480 SSD.trainer INFO: iter: 000390, lr: 0.00085, total_loss: 4.141 (6.209), reg_loss: 1.544 (2.075), cls_loss: 2.597 (4.134), time: 0.560 (0.565), eta: 18:46:21
2020-10-05 21:15:01,934 SSD.trainer INFO: iter: 000400, lr: 0.00087, total_loss: 3.961 (6.153), reg_loss: 1.489 (2.061), cls_loss: 2.472 (4.092), time: 0.545 (0.565), eta: 18:45:17
2020-10-05 21:15:07,419 SSD.trainer INFO: iter: 000410, lr: 0.00088, total_loss: 3.670 (6.093), reg_loss: 1.347 (2.043), cls_loss: 2.323 (4.049), time: 0.548 (0.564), eta: 18:44:24
2020-10-05 21:15:12,766 SSD.trainer INFO: iter: 000420, lr: 0.00089, total_loss: 3.717 (6.036), reg_loss: 1.399 (2.028), cls_loss: 2.318 (4.008), time: 0.535 (0.563), eta: 18:42:55
2020-10-05 21:15:18,194 SSD.trainer INFO: iter: 000430, lr: 0.00091, total_loss: 3.707 (5.982), reg_loss: 1.373 (2.013), cls_loss: 2.335 (3.969), time: 0.543 (0.563), eta: 18:41:52
2020-10-05 21:15:23,713 SSD.trainer INFO: iter: 000440, lr: 0.00092, total_loss: 3.645 (5.929), reg_loss: 1.350 (1.998), cls_loss: 2.295 (3.931), time: 0.552 (0.563), eta: 18:41:16
2020-10-05 21:15:29,272 SSD.trainer INFO: iter: 000450, lr: 0.00093, total_loss: 3.552 (5.876), reg_loss: 1.320 (1.983), cls_loss: 2.232 (3.893), time: 0.556 (0.563), eta: 18:40:52
2020-10-05 21:15:34,839 SSD.trainer INFO: iter: 000460, lr: 0.00095, total_loss: 3.460 (5.823), reg_loss: 1.248 (1.967), cls_loss: 2.212 (3.857), time: 0.557 (0.562), eta: 18:40:32
2020-10-05 21:15:40,548 SSD.trainer INFO: iter: 000470, lr: 0.00096, total_loss: 3.506 (5.774), reg_loss: 1.271 (1.952), cls_loss: 2.235 (3.822), time: 0.571 (0.563), eta: 18:40:48
2020-10-05 21:15:45,959 SSD.trainer INFO: iter: 000480, lr: 0.00097, total_loss: 3.639 (5.730), reg_loss: 1.332 (1.939), cls_loss: 2.306 (3.791), time: 0.541 (0.562), eta: 18:39:48
2020-10-05 21:15:51,352 SSD.trainer INFO: iter: 000490, lr: 0.00099, total_loss: 3.349 (5.681), reg_loss: 1.199 (1.924), cls_loss: 2.150 (3.757), time: 0.539 (0.562), eta: 18:38:47
2020-10-05 21:15:56,864 SSD.trainer INFO: iter: 000500, lr: 0.00100, total_loss: 3.388 (5.635), reg_loss: 1.203 (1.909), cls_loss: 2.184 (3.726), time: 0.551 (0.561), eta: 18:38:16
2020-10-05 21:16:02,321 SSD.trainer INFO: iter: 000510, lr: 0.00100, total_loss: 3.251 (5.588), reg_loss: 1.111 (1.894), cls_loss: 2.140 (3.695), time: 0.546 (0.561), eta: 18:37:34
2020-10-05 21:16:07,975 SSD.trainer INFO: iter: 000520, lr: 0.00100, total_loss: 3.203 (5.543), reg_loss: 1.110 (1.879), cls_loss: 2.093 (3.664), time: 0.565 (0.561), eta: 18:37:38
2020-10-05 21:16:13,683 SSD.trainer INFO: iter: 000530, lr: 0.00100, total_loss: 3.050 (5.496), reg_loss: 1.057 (1.863), cls_loss: 1.993 (3.632), time: 0.571 (0.561), eta: 18:37:54
2020-10-05 21:16:19,045 SSD.trainer INFO: iter: 000540, lr: 0.00100, total_loss: 3.153 (5.452), reg_loss: 1.116 (1.849), cls_loss: 2.036 (3.603), time: 0.536 (0.561), eta: 18:36:52
2020-10-05 21:16:24,411 SSD.trainer INFO: iter: 000550, lr: 0.00100, total_loss: 2.795 (5.404), reg_loss: 0.946 (1.833), cls_loss: 1.849 (3.571), time: 0.537 (0.561), eta: 18:35:54
2020-10-05 21:16:29,942 SSD.trainer INFO: iter: 000560, lr: 0.00100, total_loss: 2.983 (5.361), reg_loss: 1.030 (1.819), cls_loss: 1.953 (3.542), time: 0.553 (0.560), eta: 18:35:32
2020-10-05 21:16:35,707 SSD.trainer INFO: iter: 000570, lr: 0.00100, total_loss: 3.022 (5.320), reg_loss: 1.058 (1.805), cls_loss: 1.964 (3.514), time: 0.576 (0.561), eta: 18:36:01
2020-10-05 21:16:41,245 SSD.trainer INFO: iter: 000580, lr: 0.00100, total_loss: 2.729 (5.275), reg_loss: 0.952 (1.791), cls_loss: 1.777 (3.484), time: 0.554 (0.561), eta: 18:35:41
2020-10-05 21:16:46,692 SSD.trainer INFO: iter: 000590, lr: 0.00100, total_loss: 2.889 (5.234), reg_loss: 0.959 (1.776), cls_loss: 1.929 (3.458), time: 0.545 (0.560), eta: 18:35:03
2020-10-05 21:16:52,406 SSD.trainer INFO: iter: 000600, lr: 0.00100, total_loss: 2.641 (5.191), reg_loss: 0.880 (1.762), cls_loss: 1.761 (3.430), time: 0.571 (0.560), eta: 18:35:20
2020-10-05 21:16:58,069 SSD.trainer INFO: iter: 000610, lr: 0.00100, total_loss: 2.691 (5.150), reg_loss: 0.885 (1.747), cls_loss: 1.807 (3.403), time: 0.566 (0.561), eta: 18:35:25
2020-10-05 21:17:03,616 SSD.trainer INFO: iter: 000620, lr: 0.00100, total_loss: 2.758 (5.112), reg_loss: 0.919 (1.734), cls_loss: 1.839 (3.378), time: 0.555 (0.560), eta: 18:35:09
2020-10-05 21:17:09,212 SSD.trainer INFO: iter: 000630, lr: 0.00100, total_loss: 2.798 (5.075), reg_loss: 0.974 (1.722), cls_loss: 1.824 (3.353), time: 0.560 (0.560), eta: 18:35:01
2020-10-05 21:17:14,691 SSD.trainer INFO: iter: 000640, lr: 0.00100, total_loss: 2.654 (5.037), reg_loss: 0.912 (1.709), cls_loss: 1.741 (3.328), time: 0.548 (0.560), eta: 18:34:32
2020-10-05 21:17:20,050 SSD.trainer INFO: iter: 000650, lr: 0.00100, total_loss: 2.642 (5.000), reg_loss: 0.876 (1.696), cls_loss: 1.765 (3.304), time: 0.536 (0.560), eta: 18:33:42
2020-10-05 21:17:25,649 SSD.trainer INFO: iter: 000660, lr: 0.00100, total_loss: 2.248 (4.959), reg_loss: 0.722 (1.682), cls_loss: 1.526 (3.277), time: 0.560 (0.560), eta: 18:33:36
2020-10-05 21:17:31,152 SSD.trainer INFO: iter: 000670, lr: 0.00100, total_loss: 2.469 (4.921), reg_loss: 0.823 (1.669), cls_loss: 1.646 (3.253), time: 0.550 (0.560), eta: 18:33:14
2020-10-05 21:17:36,525 SSD.trainer INFO: iter: 000680, lr: 0.00100, total_loss: 2.412 (4.884), reg_loss: 0.769 (1.655), cls_loss: 1.643 (3.229), time: 0.537 (0.559), eta: 18:32:29
2020-10-05 21:17:41,962 SSD.trainer INFO: iter: 000690, lr: 0.00100, total_loss: 2.325 (4.847), reg_loss: 0.744 (1.642), cls_loss: 1.581 (3.205), time: 0.544 (0.559), eta: 18:31:56
2020-10-05 21:17:47,618 SSD.trainer INFO: iter: 000700, lr: 0.00100, total_loss: 2.317 (4.811), reg_loss: 0.754 (1.630), cls_loss: 1.563 (3.182), time: 0.566 (0.559), eta: 18:32:01
2020-10-05 21:17:53,136 SSD.trainer INFO: iter: 000710, lr: 0.00100, total_loss: 2.209 (4.775), reg_loss: 0.719 (1.617), cls_loss: 1.490 (3.158), time: 0.552 (0.559), eta: 18:31:43
2020-10-05 21:17:58,515 SSD.trainer INFO: iter: 000720, lr: 0.00100, total_loss: 2.498 (4.743), reg_loss: 0.835 (1.606), cls_loss: 1.664 (3.137), time: 0.538 (0.559), eta: 18:31:02
2020-10-05 21:18:03,983 SSD.trainer INFO: iter: 000730, lr: 0.00100, total_loss: 2.328 (4.710), reg_loss: 0.753 (1.594), cls_loss: 1.576 (3.116), time: 0.547 (0.559), eta: 18:30:37
2020-10-05 21:18:09,502 SSD.trainer INFO: iter: 000740, lr: 0.00100, total_loss: 2.167 (4.676), reg_loss: 0.671 (1.582), cls_loss: 1.496 (3.094), time: 0.552 (0.559), eta: 18:30:20
2020-10-05 21:18:14,859 SSD.trainer INFO: iter: 000750, lr: 0.00100, total_loss: 2.235 (4.643), reg_loss: 0.739 (1.571), cls_loss: 1.496 (3.072), time: 0.536 (0.558), eta: 18:29:38
2020-10-05 21:18:20,227 SSD.trainer INFO: iter: 000760, lr: 0.00100, total_loss: 2.364 (4.613), reg_loss: 0.808 (1.560), cls_loss: 1.555 (3.053), time: 0.537 (0.558), eta: 18:28:59
2020-10-05 21:18:25,923 SSD.trainer INFO: iter: 000770, lr: 0.00100, total_loss: 2.317 (4.583), reg_loss: 0.760 (1.550), cls_loss: 1.557 (3.033), time: 0.570 (0.558), eta: 18:29:11
2020-10-05 21:18:31,568 SSD.trainer INFO: iter: 000780, lr: 0.00100, total_loss: 2.312 (4.554), reg_loss: 0.819 (1.541), cls_loss: 1.493 (3.013), time: 0.564 (0.558), eta: 18:29:15
2020-10-05 21:18:37,277 SSD.trainer INFO: iter: 000790, lr: 0.00100, total_loss: 2.304 (4.526), reg_loss: 0.758 (1.531), cls_loss: 1.546 (2.995), time: 0.571 (0.558), eta: 18:29:29
2020-10-05 21:18:42,743 SSD.trainer INFO: iter: 000800, lr: 0.00100, total_loss: 2.114 (4.495), reg_loss: 0.689 (1.520), cls_loss: 1.425 (2.975), time: 0.547 (0.558), eta: 18:29:06
2020-10-05 21:18:48,298 SSD.trainer INFO: iter: 000810, lr: 0.00100, total_loss: 2.138 (4.466), reg_loss: 0.663 (1.510), cls_loss: 1.475 (2.957), time: 0.556 (0.558), eta: 18:28:56
2020-10-05 21:18:53,940 SSD.trainer INFO: iter: 000820, lr: 0.00100, total_loss: 2.241 (4.439), reg_loss: 0.682 (1.500), cls_loss: 1.559 (2.940), time: 0.564 (0.558), eta: 18:28:59
2020-10-05 21:18:59,397 SSD.trainer INFO: iter: 000830, lr: 0.00100, total_loss: 2.117 (4.411), reg_loss: 0.662 (1.489), cls_loss: 1.455 (2.922), time: 0.546 (0.558), eta: 18:28:35
2020-10-05 21:19:05,141 SSD.trainer INFO: iter: 000840, lr: 0.00100, total_loss: 2.033 (4.383), reg_loss: 0.640 (1.479), cls_loss: 1.394 (2.904), time: 0.574 (0.558), eta: 18:28:53
2020-10-05 21:19:10,686 SSD.trainer INFO: iter: 000850, lr: 0.00100, total_loss: 1.993 (4.355), reg_loss: 0.627 (1.469), cls_loss: 1.366 (2.885), time: 0.554 (0.558), eta: 18:28:42
2020-10-05 21:19:16,434 SSD.trainer INFO: iter: 000860, lr: 0.00100, total_loss: 1.865 (4.326), reg_loss: 0.555 (1.459), cls_loss: 1.310 (2.867), time: 0.575 (0.559), eta: 18:28:59
2020-10-05 21:19:22,239 SSD.trainer INFO: iter: 000870, lr: 0.00100, total_loss: 1.949 (4.299), reg_loss: 0.582 (1.449), cls_loss: 1.366 (2.850), time: 0.580 (0.559), eta: 18:29:24
2020-10-05 21:19:27,937 SSD.trainer INFO: iter: 000880, lr: 0.00100, total_loss: 2.141 (4.274), reg_loss: 0.663 (1.440), cls_loss: 1.479 (2.834), time: 0.570 (0.559), eta: 18:29:33
2020-10-05 21:19:33,418 SSD.trainer INFO: iter: 000890, lr: 0.00100, total_loss: 1.849 (4.247), reg_loss: 0.542 (1.430), cls_loss: 1.307 (2.817), time: 0.548 (0.559), eta: 18:29:13
2020-10-05 21:19:39,068 SSD.trainer INFO: iter: 000900, lr: 0.00100, total_loss: 1.889 (4.221), reg_loss: 0.566 (1.420), cls_loss: 1.323 (2.801), time: 0.565 (0.559), eta: 18:29:16
2020-10-05 21:19:44,449 SSD.trainer INFO: iter: 000910, lr: 0.00100, total_loss: 1.988 (4.196), reg_loss: 0.607 (1.411), cls_loss: 1.381 (2.785), time: 0.538 (0.559), eta: 18:28:43
2020-10-05 21:19:49,828 SSD.trainer INFO: iter: 000920, lr: 0.00100, total_loss: 1.936 (4.171), reg_loss: 0.608 (1.402), cls_loss: 1.328 (2.769), time: 0.538 (0.558), eta: 18:28:11
2020-10-05 21:19:55,198 SSD.trainer INFO: iter: 000930, lr: 0.00100, total_loss: 1.942 (4.147), reg_loss: 0.583 (1.394), cls_loss: 1.360 (2.754), time: 0.537 (0.558), eta: 18:27:38
2020-10-05 21:20:00,578 SSD.trainer INFO: iter: 000940, lr: 0.00100, total_loss: 1.869 (4.123), reg_loss: 0.578 (1.385), cls_loss: 1.290 (2.738), time: 0.538 (0.558), eta: 18:27:07
2020-10-05 21:20:05,990 SSD.trainer INFO: iter: 000950, lr: 0.00100, total_loss: 1.736 (4.098), reg_loss: 0.552 (1.376), cls_loss: 1.184 (2.722), time: 0.541 (0.558), eta: 18:26:40
2020-10-05 21:20:11,587 SSD.trainer INFO: iter: 000960, lr: 0.00100, total_loss: 1.928 (4.076), reg_loss: 0.584 (1.368), cls_loss: 1.344 (2.708), time: 0.560 (0.558), eta: 18:26:37
